locus_id	gene	chr	tss	locus_pos	distance_to_lead	within_1mb	abc_score	eqtl_score	distance_score
CETP_HDL_CAD	ADGRG1	16	57610652	56995236	615416	True	1.482495	13.46553093636718	0.38329261473525567
CETP_HDL_CAD	ADGRG3	16	57668277	56995236	673041	True	0.869758	33.63863863651425	0.325546694778867
CETP_HDL_CAD	ADGRG5	16	57542643	56995236	547407	True	1.145584	15.773227442289308	0.45144432441532567
CETP_HDL_CAD	AMFR	16	56425545	56995236	569691	True	0.546893	15.365208458707087	0.4291135638026027
CETP_HDL_CAD	ARL2BP	16	57245259	56995236	250023	True	1.126905	5.705121720299309	0.7494523532276587
CETP_HDL_CAD	BBS2	16	56582667	56995236	412569	True	0.580922	100.69380665796128	0.586565267670502
CETP_HDL_CAD	CCDC102A	16	57536571	56995236	541335	True	1.144608	39.96373050425719	0.45752906586391906
CETP_HDL_CAD	CCL17	16	57404767	56995236	409531	True	0.232547	8.266269225697538	0.5896096425915868
CETP_HDL_CAD	CCL22	16	57358783	56995236	363547	True	0.789166	5.276998563251095	0.6356901351429894
CETP_HDL_CAD	CETP	16	56961923	56995236	33313	True	0.578828	11.60665999357965	0.9666170961994416
CETP_HDL_CAD	CIAPIN1	16	57447420	56995236	452184	True	1.003701	30.62821383610143	0.5468671397907218
CETP_HDL_CAD	CNGB1	16	57971128	56995236	975892	True	0.153324	5.491952649352543	0.02206019404633297
CETP_HDL_CAD	COQ9	16	57447425	56995236	452189	True	1.003701	22.594822745309838	0.5468621292987517
CETP_HDL_CAD	CPNE2	16	57092583	56995236	97347	True	0.548151	34.868734303219966	0.9024487276356691
CETP_HDL_CAD	CX3CL1	16	57372477	56995236	377241	True	1.239236	8.446018722311386	0.6219673997350452
CETP_HDL_CAD	DOK4	16	57487327	56995236	492091	True	0.548433	25.01600676959054	0.5068763991798827
CETP_HDL_CAD	DRC7	16	57694793	56995236	699557	True	1.634706	82.6842919888802	0.2989750537625788
CETP_HDL_CAD	GNAO1	16	56191390	56995236	803846	True	0.418722	70.20699232957185	0.19446721434684233
CETP_HDL_CAD	HERPUD1	16	56932142	56995236	63094	True	2.283591	18.50413803602364	0.9367736039266223
CETP_HDL_CAD	KATNB1	16	57735739	56995236	740503	True	1.429472	9.976299069645153	0.2579431329203352
CETP_HDL_CAD	KIFC3	16	57863053	56995236	867817	True	0.537967	36.20845952075084	0.13036197798189408
CETP_HDL_CAD	MT1A	16	56638666	56995236	356570	True	0.672974	26.8342038798374	0.6426817756381864
CETP_HDL_CAD	MT1B	16	56651886	56995236	343350	True	0.619541	17.745005049488405	0.6559295164073571
CETP_HDL_CAD	MT1E	16	56625475	56995236	369761	True	1.345648	66.89313964237613	0.6294630957224427
CETP_HDL_CAD	MT1F	16	56657731	56995236	337505	True	1.086763	7.327352691448024	0.6617867815205039
CETP_HDL_CAD	MT1G	16	56668065	56995236	327171	True	0.494985	31.1972153319928	0.6721424663244835
CETP_HDL_CAD	MT1H	16	56669814	56995236	325422	True	0.448586	9.07767685281078	0.6738951364156545
CETP_HDL_CAD	MT1M	16	56632659	56995236	362577	True	0.83897	11.627424889910708	0.6366621705852054
CETP_HDL_CAD	MT1X	16	56682470	56995236	312766	True	0.86865	57.23369499624178	0.6865776936905881
CETP_HDL_CAD	MT2A	16	56608584	56995236	386652	True	2.552037	8.426300080567364	0.6125366517487619
CETP_HDL_CAD	MT3	16	56589074	56995236	406162	True	0.608121	19.78136210368162	0.5929857120810977
CETP_HDL_CAD	MT4	16	56565073	56995236	430163	True	0.220778	92.17430131653772	0.568934348525813
CETP_HDL_CAD	NLRC5	16	56989485	56995236	5751	True	0.785848	62.16353979291635	0.9942369321358926
CETP_HDL_CAD	NUDT21	16	56452199	56995236	543037	True	0.97958	61.36201921505149	0.4558234943972679
CETP_HDL_CAD	NUP93	16	56730118	56995236	265118	True	0.400999	15.386401281993496	0.7343256779696685
CETP_HDL_CAD	OGFOD1	16	56451521	56995236	543715	True	0.97958	48.1383676300451	0.4551440716861107
CETP_HDL_CAD	PLLP	16	57284672	56995236	289436	True	0.63632	54.96234247104429	0.7099566492234739
CETP_HDL_CAD	POLR2C	16	57462660	56995236	467424	True	0.835754	27.547229461014677	0.5315951602655962
CETP_HDL_CAD	PSME3IP1	16	57186116	56995236	190880	True	0.0	60.15591691244656	0.8087194585461958
CETP_HDL_CAD	RP11-413H22.3	16	56501497	56995236	493739	True	0.0	0.0	0.5052249410265095
CETP_HDL_CAD	RSPRY1	16	57186137	56995236	190901	True	1.177378	25.3254796340503	0.808698414479921
CETP_HDL_CAD	SLC12A3	16	56865207	56995236	130029	True	0.983394	12.68477930179221	0.8696981479217482
CETP_HDL_CAD	TEPP	16	57976435	56995236	981199	True	0.574527	88.77103532259484	0.01674205786917804
LDLR_CAD_LDL	ACP5	19	11579008	11060935	518073	True	1.41261	55.26283678850463	0.4808398787060104
LDLR_CAD_LDL	ANGPTL6	19	10102678	11060935	958257	True	3.083738	13.613954292651432	0.03973219922517757
LDLR_CAD_LDL	ANGPTL8	19	11237450	11060935	176515	True	0.683002	6.0341696623759065	0.8231146019765389
LDLR_CAD_LDL	AP1M2	19	10587315	11060935	473620	True	0.843636	29.55986736224685	0.5253861586161421
LDLR_CAD_LDL	ATG4D	19	10543895	11060935	517040	True	0.823144	16.35979393537417	0.4818750463470507
LDLR_CAD_LDL	C19orf38	19	10836575	11060935	224360	True	0.784532	7.152460654496386	0.7751692043138332
LDLR_CAD_LDL	CARM1	19	10871553	11060935	189382	True	1.446238	20.072248384968468	0.8102206019404633
LDLR_CAD_LDL	CCDC159	19	11344684	11060935	283749	True	1.214214	9.919301377128871	0.715655582790363
LDLR_CAD_LDL	CDC37	19	10420121	11060935	640814	True	1.063871	9.13069903342658	0.357841319723501
LDLR_CAD_LDL	CDKN2D	19	10569059	11060935	491876	True	1.028882	46.49587861667912	0.5070918503346007
LDLR_CAD_LDL	CNN1	19	11538767	11060935	477832	True	0.717942	5.45989336166999	0.5211653201804578
LDLR_CAD_LDL	CTC-359D24.6	19	11987641	11060935	926706	True	0.0	0.0	0.07134940565544245
LDLR_CAD_LDL	CTC-398G3.6	19	11505698	11060935	444763	True	0.0	0.0	0.5543037119728712
LDLR_CAD_LDL	CTD-2006C1.10	19	12052967	11060935	992032	True	0.0	0.0	0.005886325966574013
LDLR_CAD_LDL	CTD-2006C1.13	19	11925075	11060935	864140	True	0.0	0.0	0.1340466937767686
LDLR_CAD_LDL	CTD-2369P2.10	19	10316009	11060935	744926	True	0.0	0.0	0.25351085172350907
LDLR_CAD_LDL	CTD-2369P2.12	19	10320678	11060935	740257	True	0.0	0.0	0.2581896491252683
LDLR_CAD_LDL	DNM2	19	10718055	11060935	342880	True	2.24725	12.237926419376551	0.6564005026525545
LDLR_CAD_LDL	DNMT1	19	10231286	11060935	829649	True	1.555695	7.554690095907382	0.1686100694855026
LDLR_CAD_LDL	DOCK6	19	11262524	11060935	201589	True	0.59591	23.770848233296583	0.7979879868444523
LDLR_CAD_LDL	ECSIT	19	11529172	11060935	468237	True	1.198487	21.241178153597268	0.530780454271244
LDLR_CAD_LDL	EIF3G	19	10119918	11060935	941017	True	1.100692	35.99591948993809	0.05700837553837734
LDLR_CAD_LDL	ELAVL3	19	11481046	11060935	420111	True	0.915016	6.937865701358117	0.5790074415826741
LDLR_CAD_LDL	ELOF1	19	11559236	11060935	498301	True	0.576207	13.588745726430368	0.5006533681529122
LDLR_CAD_LDL	EPOR	19	11384342	11060935	323407	True	1.169467	16.351798120514566	0.6759143646796392
LDLR_CAD_LDL	FDX2	19	10316015	11060935	744920	True	0.0	18.998261961570293	0.2535168643138732
LDLR_CAD_LDL	ICAM1	19	10271093	11060935	789842	True	2.331152	9.55549927805616	0.20850060025693806
LDLR_CAD_LDL	ICAM3	19	10339661	11060935	721274	True	0.963599	16.808155113217556	0.2772124829392748
LDLR_CAD_LDL	ICAM4	19	10286955	11060935	773980	True	1.016724	0.0	0.22439588498315477
LDLR_CAD_LDL	ICAM5	19	10289952	11060935	770983	True	1.242515	24.250982952082094	0.2273991738700839
LDLR_CAD_LDL	ILF3	19	10654261	11060935	406674	True	2.547314	6.413509466019276	0.5924726377033508
LDLR_CAD_LDL	KANK2	19	11197791	11060935	136856	True	1.664041	28.78078758621147	0.8628568221856567
LDLR_CAD_LDL	KEAP1	19	10503558	11060935	557377	True	1.647329	10.760277696408716	0.44145340342677564
LDLR_CAD_LDL	KRI1	19	10566031	11060935	494904	True	1.028882	88.02602609679113	0.5040574963974562
LDLR_CAD_LDL	LDLR	19	11089462	11060935	28527	True	2.259802	7.760853239153088	0.9714131391133033
LDLR_CAD_LDL	MRPL4	19	10251901	11060935	809034	True	0.881897	29.53178415958951	0.18926832787857772
LDLR_CAD_LDL	ODAD3	19	11435782	11060935	374847	True	0.0	14.732948012527316	0.6243664232903701
LDLR_CAD_LDL	P2RY11	19	10111693	11060935	949242	True	3.552373	32.180914289381946	0.04876611624742211
LDLR_CAD_LDL	PDE4A	19	10416773	11060935	644162	True	0.259992	25.151817659287424	0.3544862943002648
LDLR_CAD_LDL	PLPPR2	19	11355386	11060935	294451	True	0.516802	144.28627431273253	0.7049311257773778
LDLR_CAD_LDL	PPAN	19	10106362	11060935	954573	True	3.549854	7.584477449875977	0.04342392970881026
LDLR_CAD_LDL	PPAN-P2RY11	19	10106223	11060935	954712	True	3.549854	0.0	0.04328463803203908
LDLR_CAD_LDL	PRKCSH	19	11435284	11060935	374349	True	1.49918	13.57800637002676	0.6248654682906005
LDLR_CAD_LDL	QTRT1	19	10701430	11060935	359505	True	0.856668	6.897593738754952	0.6397406168516875
LDLR_CAD_LDL	RAB3D	19	11346270	11060935	285335	True	0.741542	15.624729714893192	0.7140662547374201
LDLR_CAD_LDL	RAVER1	19	10333638	11060935	727297	True	1.205462	31.25583301967967	0.2711768443119893
LDLR_CAD_LDL	RGL3	19	11419328	11060935	358393	True	0.785894	43.33095103248364	0.6408549502658567
LDLR_CAD_LDL	S1PR2	19	10231331	11060935	829604	True	1.055017	13.701771534457572	0.16865516391323432
LDLR_CAD_LDL	S1PR5	19	10517931	11060935	543004	True	0.906402	29.818616665137487	0.4558565636442711
LDLR_CAD_LDL	SHFL	19	10086122	11060935	974813	True	0.0	37.272575058379374	0.02314145821349911
LDLR_CAD_LDL	SLC44A2	19	10602457	11060935	458478	True	0.751486	47.64942057084269	0.5405599324986522
LDLR_CAD_LDL	SMARCA4	19	10960932	11060935	100003	True	0.575755	31.111336478570298	0.8997871543011066
LDLR_CAD_LDL	SPC24	19	11155808	11060935	94873	True	1.031681	19.81317357698129	0.9049279190625169
LDLR_CAD_LDL	SWSAP1	19	11374666	11060935	313731	True	1.371375	11.139771629183878	0.6856106687403423
LDLR_CAD_LDL	TIMM29	19	10928811	11060935	132124	True	0.800698	7.757004141969813	0.8675987517862404
LDLR_CAD_LDL	TMED1	19	10836318	11060935	224617	True	1.962299	17.392592161958902	0.7749116650265656
LDLR_CAD_LDL	TMEM205	19	11346518	11060935	285583	True	1.214214	14.225799198924587	0.713817734335699
LDLR_CAD_LDL	TSPAN16	19	11296139	11060935	235204	True	0.282367	28.66694790161269	0.7643024493288947
LDLR_CAD_LDL	TYK2	19	10380572	11060935	680363	True	0.95857	15.548657293221266	0.31820933033772725
LDLR_CAD_LDL	YIPF2	19	10928681	11060935	132254	True	0.800698	12.74668865419359	0.8674684789950156
LDLR_CAD_LDL	ZGLP1	19	10309880	11060935	751055	True	0.348107	20.78194263937143	0.24736899066645557
LDLR_CAD_LDL	ZNF433	19	12035741	11060935	974806	True	0.724652	10.074158000649817	0.0231484729022573
LDLR_CAD_LDL	ZNF439	19	11848726	11060935	787791	True	0.140469	35.63133385430413	0.2105559040631082
LDLR_CAD_LDL	ZNF440	19	11814273	11060935	753338	True	0.652258	19.169522966399818	0.24508120003286882
LDLR_CAD_LDL	ZNF441	19	11767000	11060935	706065	True	0.764163	15.196436372352244	0.2924533974141853
LDLR_CAD_LDL	ZNF491	19	11797667	11060935	736732	True	1.082868	14.848574985290968	0.2617220459642491
LDLR_CAD_LDL	ZNF627	19	11559374	11060935	498439	True	0.838563	18.7498411408491	0.5005150785745351
LDLR_CAD_LDL	ZNF653	19	11505839	11060935	444904	True	1.163435	5.422558755902065	0.5541624160993119
LDLR_CAD_LDL	ZNF69	19	11887782	11060935	826847	True	0.862787	36.9911572020492	0.1714179491855946
LDLR_CAD_LDL	ZNF700	19	11925068	11060935	864133	True	1.649435	8.173745034873617	0.13405370846552678
LDLR_CAD_LDL	ZNF763	19	11965037	11060935	904102	True	1.219303	23.018791373001804	0.09400083775425738
LDLR_CAD_LDL	ZNF823	19	11739009	11060935	678074	True	1.121543	14.0993734647071	0.32050313356167814
LDLR_CAD_LDL	ZNF878	19	12052961	11060935	992026	True	0.550701	6.006490584923864	0.00589233855693827
IL23R_IBD_PSO	C1orf141	1	67231853	67240275	8422	True	0.276408	39.47863828606204	0.9915603273254194
IL23R_IBD_PSO	DIRAS3	1	68051631	67240275	811356	True	0.479756	20.10619941386171	0.18694145540762352
IL23R_IBD_PSO	DNAI4	1	66924856	67240275	315419	True	0.0	47.60481693902101	0.6839191266512077
IL23R_IBD_PSO	DYNLT5	1	66752459	67240275	487816	True	0.0	64.63034821100928	0.5111603698143914
IL23R_IBD_PSO	GADD45A	1	67685201	67240275	444926	True	1.096049	8.682942134048778	0.5541403699346432
IL23R_IBD_PSO	GNG12	1	67833467	67240275	593192	True	0.725841	20.145936380389134	0.4055632494443364
IL23R_IBD_PSO	IL12RB2	1	67307364	67240275	67089	True	0.177295	29.342514847890538	0.9327702208424441
IL23R_IBD_PSO	IL23R	1	67138907	67240275	101368	True	0.232394	4.650157383084395	0.8984192899932458
IL23R_IBD_PSO	INSL5	1	66801276	67240275	438999	True	0.17229	4.867477763388053	0.5600798071161011
IL23R_IBD_PSO	MIER1	1	66924895	67240275	315380	True	1.348485	26.947663950290185	0.6839582084885751
IL23R_IBD_PSO	SERBP1	1	67430415	67240275	190140	True	2.054142	34.33963738085797	0.8094610113577831
IL23R_IBD_PSO	SGIP1	1	66533267	67240275	707008	True	0.964621	37.4459968917641	0.2915084186286083
IL23R_IBD_PSO	SLC35D1	1	67054148	67240275	186127	True	0.773614	45.68702758848981	0.8134824322130542
IL23R_IBD_PSO	WLS	1	68233120	67240275	992845	True	0.697537	28.718219198370814	0.00507161997222183
PTPN22_RA_T1D	AMPD1	1	114695618	113834946	860672	True	0.695874	69.78458717535486	0.13752197100728925
PTPN22_RA_T1D	AP4B1	1	113905201	113834946	70255	True	2.750455	32.10060251162326	0.9295975773269226
PTPN22_RA_T1D	BCAS2	1	114581629	113834946	746683	True	1.637529	10.55419970800934	0.25175016484518586
PTPN22_RA_T1D	BCL2L15	1	113887581	113834946	52635	True	1.094328	11.802460321215085	0.9472545510298566
PTPN22_RA_T1D	CSDE1	1	114758676	113834946	923730	True	2.605782	7.171247326423605	0.07433165047609691
PTPN22_RA_T1D	DCLRE1B	1	113905213	113834946	70267	True	2.750455	7.52367278197512	0.9295855521461941
PTPN22_RA_T1D	DENND2C	1	114670422	113834946	835476	True	1.767623	15.552857479451973	0.1627708421434484
PTPN22_RA_T1D	HIPK1	1	113929324	113834946	94378	True	2.378095	8.259409168430071	0.9054239577675652
PTPN22_RA_T1D	LRIG2	1	113073198	113834946	761748	True	1.99936	13.173059416493	0.23665355253901665
PTPN22_RA_T1D	MAGI3	1	113390515	113834946	444431	True	1.060201	17.321188548331403	0.5546364086396915
PTPN22_RA_T1D	NRAS	1	114716771	113834946	881825	True	1.330402	6.254871315504301	0.11632458367822218
PTPN22_RA_T1D	OLFML3	1	113979391	113834946	144445	True	0.878051	37.18603158813803	0.8552518974733091
PTPN22_RA_T1D	PHTF1	1	113759489	113834946	75457	True	1.144792	19.13607846429136	0.9243846614811415
PTPN22_RA_T1D	PTPN22	1	113871753	113834946	36807	True	0.772496	15.50536127054634	0.9631157644106759
PTPN22_RA_T1D	RSBN1	1	113812476	113834946	22470	True	1.458601	11.331998221659164	0.977482849085986
PTPN22_RA_T1D	SIKE1	1	114780685	113834946	945739	True	1.351963	6.447104355861333	0.052276466921734155
PTPN22_RA_T1D	SLC16A1	1	112957593	113834946	877353	True	1.612136	28.389428195020376	0.12080596769635621
PTPN22_RA_T1D	SYT6	1	114153880	113834946	318934	True	0.854036	63.666744220038936	0.6803967507961672
PTPN22_RA_T1D	TRIM33	1	114511203	113834946	676257	True	1.939489	9.39354339236385	0.3223239463436436
HBB_ANEMIA	C11orf42	11	6205557	5227002	978555	True	0.907611	5.583530914732422	0.019391606023012153
HBB_ANEMIA	CTD-2643I7.4	11	5254783	5227002	27781	True	0.0	0.0	0.9721607045152549
HBB_ANEMIA	CTD-2643I7.5	11	5678434	5227002	451432	True	0.0	21.68044633779064	0.5476207177830377
HBB_ANEMIA	HBB	11	5229395	5227002	2393	True	1.222297	5.227498597100049	0.9976019785430692
HBB_ANEMIA	HBD	11	5243657	5227002	16655	True	0.564413	5.405544464916055	0.9833100512473119
HBB_ANEMIA	HBE1	11	5505652	5227002	278650	True	0.487439	6.044930705790151	0.7207652825015582
HBB_ANEMIA	HBG1	11	5249857	5227002	22855	True	0.223341	5.329697543855278	0.9770970412042818
HBB_ANEMIA	HBG2	11	5505605	5227002	278603	True	0.223341	30.789106547813837	0.720812381126078
HBB_ANEMIA	MMP26	11	4704784	5227002	522218	True	0.039317	40.58569698481203	0.4766861808627265
HBB_ANEMIA	OR51A2	11	4955713	5227002	271289	True	0.0	0.0	0.7281417287800654
HBB_ANEMIA	OR51A4	11	4947605	5227002	279397	True	0.050028	0.0	0.7200167150012126
HBB_ANEMIA	OR51A7	11	4903783	5227002	323219	True	0.031375	5.533322147016811	0.6761027591777181
HBB_ANEMIA	OR51B2	11	5324297	5227002	97295	True	0.068659	0.0	0.902500836752159
HBB_ANEMIA	OR51B4	11	5301946	5227002	74944	True	0.150749	6.032249431482817	0.9248987379572825
HBB_ANEMIA	OR51B5	11	5505652	5227002	278650	True	0.248026	30.58206851367481	0.7207652825015582
HBB_ANEMIA	OR51B6	11	5351508	5227002	124506	True	0.138372	7.475896102522124	0.8752327373520151
HBB_ANEMIA	OR51C1P	11	4697831	5227002	529171	True	0.0	8.772928683731042	0.4697185907289865
HBB_ANEMIA	OR51D1	11	4637477	5227002	589525	True	0.086359	0.0	0.4092379442552705
HBB_ANEMIA	OR51E1	11	4643420	5227002	583582	True	0.143387	27.70415591949676	0.41519341501103313
HBB_ANEMIA	OR51E2	11	4697854	5227002	529148	True	0.0	14.99518011877181	0.46974163899204935
HBB_ANEMIA	OR51F1	11	4769917	5227002	457085	True	0.0	0.0	0.5419558555615458
HBB_ANEMIA	OR51F2	11	4821321	5227002	405681	True	0.092341	0.0	0.5934677214086297
HBB_ANEMIA	OR51G1	11	4924339	5227002	302663	True	0.040041	0.0	0.696701893765545
HBB_ANEMIA	OR51G2	11	4919350	5227002	307652	True	0.180808	0.0	0.691702424877694
HBB_ANEMIA	OR51I1	11	5441514	5227002	214512	True	0.046559	0.0	0.7850378692983107
HBB_ANEMIA	OR51I2	11	5449323	5227002	222321	True	0.069815	4.468072969038099	0.7772124829392748
HBB_ANEMIA	OR51L1	11	4994851	5227002	232151	True	0.043197	0.0	0.76736185572589
HBB_ANEMIA	OR51M1	11	5383812	5227002	156810	True	0.044762	0.0	0.8428609508310402
HBB_ANEMIA	OR51Q1	11	5422111	5227002	195109	True	0.056938	7.213891980360821	0.8044815844378128
HBB_ANEMIA	OR51S1	11	4849208	5227002	377794	True	0.043614	0.0	0.6214132393231426
HBB_ANEMIA	OR51T1	11	4881819	5227002	345183	True	0.473504	0.0	0.654092670051087
HBB_ANEMIA	OR51V1	11	5200682	5227002	26320	True	0.137837	0.0	0.9736247702689431
HBB_ANEMIA	OR52A1	11	5154757	5227002	72245	True	0.200449	0.0	0.9276034015227888
HBB_ANEMIA	OR52A5	11	5138356	5227002	88646	True	0.304818	0.0	0.911167985762186
HBB_ANEMIA	OR52B2	11	6170326	5227002	943324	True	0.081768	0.0	0.054696534543333786
HBB_ANEMIA	OR52B4	11	4368386	5227002	858616	True	0.043997	6.165129338433253	0.1395822853054296
HBB_ANEMIA	OR52B6	11	5580877	5227002	353875	True	0.309252	0.0	0.6453824308101164
HBB_ANEMIA	OR52D1	11	5488685	5227002	261683	True	0.068035	5.190682749955697	0.737767885953186
HBB_ANEMIA	OR52E2	11	5059627	5227002	167375	True	0.04025	0.0	0.8322737812980381
HBB_ANEMIA	OR52E4	11	5880629	5227002	653627	True	0.045704	4.537161940378523	0.3450014330007035
HBB_ANEMIA	OR52E5	11	5893208	5227002	666206	True	0.0	0.0	0.33239603730211065
HBB_ANEMIA	OR52E6	11	5841952	5227002	614950	True	0.035783	0.0	0.383759592586877
HBB_ANEMIA	OR52E8	11	5857734	5227002	630732	True	0.0	0.0	0.36794447573218314
HBB_ANEMIA	OR52H1	11	5548540	5227002	321538	True	0.077158	0.0	0.6777872865780945
HBB_ANEMIA	OR52I1	11	4593750	5227002	633252	True	0.248845	0.0	0.3654191877792097
HBB_ANEMIA	OR52I2	11	4581743	5227002	645259	True	0.0	0.0	0.353386992362006
HBB_ANEMIA	OR52J3	11	5046526	5227002	180476	True	0.028288	0.0	0.8191452902377578
HBB_ANEMIA	OR52K1	11	4482646	5227002	744356	True	0.0343	5.126567786636708	0.25408204780811017
HBB_ANEMIA	OR52K2	11	4449295	5227002	777707	True	0.464839	0.0	0.22066106426857846
HBB_ANEMIA	OR52L1	11	5986985	5227002	759983	True	0.0	5.386401281993495	0.2384222562044922
HBB_ANEMIA	OR52M1	11	4545191	5227002	681811	True	0.033594	0.0	0.3167582918631615
HBB_ANEMIA	OR52N1	11	5791265	5227002	564263	True	0.05531	12.229631870492447	0.43455295388543613
HBB_ANEMIA	OR52N2	11	5808924	5227002	581922	True	0.137532	42.58100472380694	0.41685689834513473
HBB_ANEMIA	OR52N4	11	5754243	5227002	527241	True	0.0	22.50344533479967	0.4716526406294781
HBB_ANEMIA	OR52N5	11	5783355	5227002	556353	True	0.024096	13.690482678643177	0.44247955218226964
HBB_ANEMIA	OR52R1	11	4804380	5227002	422622	True	0.051837	0.0	0.576491172515247
HBB_ANEMIA	OR52W1	11	6199224	5227002	972222	True	0.91366	0.0	0.025737895152449175
HBB_ANEMIA	OR56A1	11	6034338	5227002	807336	True	0.047929	13.133818440752458	0.19096989095165273
HBB_ANEMIA	OR56A3	11	5938751	5227002	711749	True	0.025991	0.0	0.2867574701424783
HBB_ANEMIA	OR56A4	11	6006946	5227002	779944	True	0.0	0.0	0.21841937016111734
HBB_ANEMIA	OR56A5	11	5968494	5227002	741492	True	0.022652	0.0	0.2569520576086325
HBB_ANEMIA	OR56B1	11	5736448	5227002	509446	True	0.197605	0.0	0.48948498155136855
HBB_ANEMIA	OR56B2P	11	5761153	5227002	534151	True	0.0	21.15577639203898	0.46472814072668167
HBB_ANEMIA	OR56B4	11	6107684	5227002	880682	True	0.0	0.0	0.11746998214260662
HBB_ANEMIA	SSU72P2	11	4242640	5227002	984362	True	0.0	0.0	0.013572420648838679
HBB_ANEMIA	SSU72P3	11	4329865	5227002	897137	True	0.0	0.0	0.10098045306872594
HBB_ANEMIA	SSU72P4	11	4288083	5227002	938919	True	0.0	0.0	0.059110777969067274
HBB_ANEMIA	SSU72P5	11	4233288	5227002	993714	True	0.0	0.0	0.00420079646780358
HBB_ANEMIA	SSU72P7	11	4339244	5227002	887758	True	0.0	0.0	0.11037913390639997
HBB_ANEMIA	TRIM21	11	4393702	5227002	833300	True	0.661942	11.235802938259438	0.1649514082488731
HBB_ANEMIA	TRIM22	11	5689697	5227002	462695	True	1.40104	40.72354279155987	0.5363340835709977
HBB_ANEMIA	TRIM34	11	5619764	5227002	392762	True	0.794535	8.548185942383562	0.6064138305611951
HBB_ANEMIA	TRIM5	11	5938619	5227002	711617	True	1.401285	27.354828357462846	0.2868897471304912
HBB_ANEMIA	TRIM6	11	5596109	5227002	369107	True	0.972362	30.145771105469127	0.630118468072143
HBB_ANEMIA	TRIM6-TRIM34	11	5596725	5227002	369723	True	0.972362	0.0	0.6295011754614162
HBB_ANEMIA	TRIM68	11	4608231	5227002	618771	True	0.466936	19.749494611103184	0.3799305746232611
HBB_ANEMIA	UBQLN3	11	5509958	5227002	282956	True	0.191039	0.0	0.7164502468168344
HBB_ANEMIA	UBQLNL	11	5518431	5227002	291429	True	0.0	21.62751698262029	0.707959467124158
CACNA1C_SCZ_BD	ADIPOR2	12	1688574	1970786	282212	True	2.00876	11.7443440374398	0.717195808021998
CACNA1C_SCZ_BD	CACNA1C	12	1970772	1970786	14	True	0.50431	18.14440755953624	0.9999859706224835
CACNA1C_SCZ_BD	CACNA2D4	12	1918666	1970786	52120	True	1.322334	39.17624155094842	0.9477706317027856
CACNA1C_SCZ_BD	DCP1B	12	2004535	1970786	33749	True	1.003209	12.456929496034745	0.9661801812996414
CACNA1C_SCZ_BD	ERC1	12	990509	1970786	980277	True	1.310913	9.930183957428005	0.017665992588480228
CACNA1C_SCZ_BD	FBXL14	12	1594581	1970786	376205	True	1.218407	7.61907637610112	0.6230055736712676
CACNA1C_SCZ_BD	FKBP4	12	2794970	1970786	824184	True	0.943883	6.635758655353299	0.17408653720891543
CACNA1C_SCZ_BD	FOXM1	12	2877174	1970786	906388	True	1.507782	7.714841164534185	0.09171004082548861
CACNA1C_SCZ_BD	ITFG2	12	2812622	1970786	841836	True	1.351724	11.676494205668682	0.15639749635737232
CACNA1C_SCZ_BD	LRTM2	12	1820267	1970786	150519	True	1.283776	5.556033321625422	0.8491651518279277
CACNA1C_SCZ_BD	NRIP2	12	2835544	1970786	864758	True	0.38212	18.12568752637872	0.13342739696925365
CACNA1C_SCZ_BD	RAD52	12	990053	1970786	980733	True	1.190109	48.260319293215645	0.01720903572079935
CACNA1C_SCZ_BD	RHNO1	12	2876258	1970786	905472	True	1.507782	50.471288931583146	0.09262796295442655
CACNA1C_SCZ_BD	TEAD4	12	2959330	1970786	988544	True	1.346546	10.35760275609552	0.009381645164975416
CACNA1C_SCZ_BD	TEX52	12	2857039	1970786	886253	True	0.0	11.97845513866004	0.11188729198942582
CACNA1C_SCZ_BD	TULP3	12	2877223	1970786	906437	True	1.195146	90.28357425990583	0.09166093800418074
CACNA1C_SCZ_BD	WNT5B	12	1529891	1970786	440895	True	0.397389	12.812222726398266	0.5581798285610067
CHD8_ASD	ANG	14	20684177	21385689	701512	True	3.306151	13.262999093698332	0.29701595140223624
CHD8_ASD	APEX1	14	20455191	21385689	930498	True	1.965035	17.902465052782723	0.0675494485452538
CHD8_ASD	ARHGEF40	14	21070273	21385689	315416	True	2.0828	51.50290164607837	0.6839221329463898
CHD8_ASD	CHD8	14	21456126	21385689	70437	True	0.858231	8.572354873460839	0.9294151954192078
CHD8_ASD	EDDM3A	14	20745887	21385689	639802	True	0.243653	15.639465278844044	0.3588554432982666
CHD8_ASD	EDDM3B	14	20768404	21385689	617285	True	0.296333	0.0	0.3814196928368002
CHD8_ASD	HNRNPC	14	21269494	21385689	116195	True	2.042735	5.344778941797577	0.8835611771048576
CHD8_ASD	KLHL33	14	20436166	21385689	949523	True	0.934891	25.00642446488581	0.04848452659869762
CHD8_ASD	METTL17	14	20989973	21385689	395716	True	0.796794	33.020435692352464	0.6034536319052095
CHD8_ASD	METTL3	14	21511342	21385689	125653	True	0.91937	10.958954889475695	0.8740833304940545
CHD8_ASD	NDRG2	14	21070872	21385689	314817	True	2.280901	12.177983034306624	0.6845223898844179
CHD8_ASD	OR10G2	14	21634940	21385689	249251	True	0.10095	0.0	0.7502259731878553
CHD8_ASD	OR10G3	14	21580076	21385689	194387	True	0.628099	0.0	0.8052050994783075
